obs,date,year,month,day,start_time,end_time,locality,site,bar,station,transect,counter,tran_length,count_live,count_dead,treatment,pass
5274,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,40,93,18,control,1
5275,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,42.5,56,14,control,1
5276,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,45,19,2,control,1
5277,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,tc,47.5,7,1,control,1
5278,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,jv,50,50,4,control,1
5279,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,jv,52.5,57,3,control,1
5280,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,jv,55,21,1,control,1
5281,11/26/2019,2019,11,26,13:00,13:45,LC,I,3,LCI3,2,jv,57.4,12,13,control,1
5282,11/26/2019,2019,11,26,12:00,12:30,LC,O,11A,LCO11A,1,tc,2.5,28,0,rocks,1
5283,11/26/2019,2019,11,26,12:00,12:30,LC,O,11A,LCO11A,1,tc,5,76,4,rocks,1
5284,11/26/2019,2019,11,26,12:00,12:30,LC,O,11A,LCO11A,1,tc,7.5,73,0,rocks,1
5285,11/26/2019,2019,11,26,12:00,12:30,LC,O,11A,LCO11A,1,jv,10,23,0,rocks,1
5286,11/26/2019,2019,11,26,12:00,12:30,LC,O,11A,LCO11A,1,tc,12.5,16,1,rocks,1
5287,11/26/2019,2019,11,26,12:00,12:30,LC,O,11A,LCO11A,1,tc,15,7,1,rocks,1
5288,11/26/2019,2019,11,26,12:00,12:30,LC,O,11A,LCO11A,1,ec,17.5,55,0,rocks,1
5289,11/26/2019,2019,11,26,12:00,12:30,LC,O,11A,LCO11A,1,ec,20,32,0,rocks,1
5290,11/26/2019,2019,11,26,12:00,12:30,LC,O,11A,LCO11A,1,ec,22.5,36,3,rocks,1
5291,11/26/2019,2019,11,26,12:00,12:30,LC,O,11A,LCO11A,1,ec,23,10,0,rocks,1
5292,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,tc,2.5,17,6,control,1
5293,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,tc,5,44,5,control,1
5294,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,tc,7.5,55,13,control,1
5295,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,tc,10,141,18,control,1
5296,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,tc,12.5,223,31,control,1
5297,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,ec,15,228,26,control,1
5298,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,ec,17.5,243,24,control,1
5299,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,ec,20,239,41,control,1
5300,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,tc,22.5,143,34,control,1
5301,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,jh,25,247,29,control,1
5302,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,jh,27.5,212,23,control,1
5303,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,at,30,139,13,control,1
5304,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,at,32.5,41,3,control,1
5305,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,at,35,5,8,control,1
5306,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,at,37.5,1,0,control,1
5307,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,at,40,2,0,control,1
5308,12/12/2019,2019,12,12,17:05,17:25,LC,N,10,LCN10,1,at,41.4,0,1,control,1
5309,12/12/2019,2019,12,12,16:30,16:40,LC,O,20,LCO20,5,tc,2.5,20,2,rocks,1
5310,12/12/2019,2019,12,12,16:30,16:40,LC,O,20,LCO20,5,tc,5,22,3,rocks,1
5311,12/12/2019,2019,12,12,16:30,16:40,LC,O,20,LCO20,5,tc,7.5,46,0,rocks,1
5312,12/12/2019,2019,12,12,16:30,16:40,LC,O,20,LCO20,5,tc,10,44,0,rocks,1
5313,12/12/2019,2019,12,12,16:30,16:40,LC,O,20,LCO20,5,tc,12.5,66,4,rocks,1
5314,12/12/2019,2019,12,12,16:30,16:40,LC,O,20,LCO20,5,at,15,6,0,rocks,1
5315,12/12/2019,2019,12,12,16:30,16:40,LC,O,20,LCO20,5,at,17.5,22,3,rocks,1
5316,12/12/2019,2019,12,12,16:30,16:40,LC,O,20,LCO20,5,at,20,10,0,rocks,1
5317,12/12/2019,2019,12,12,16:30,16:40,LC,O,20,LCO20,5,at,21.2,3,0,rocks,1
5318,12/12/2019,2019,12,12,16:40,16:45,LC,O,20,LCO20,6,tc,2.5,33,0,rocks,1
5319,12/12/2019,2019,12,12,16:40,16:45,LC,O,20,LCO20,6,tc,5,76,6,rocks,1
5320,12/12/2019,2019,12,12,16:40,16:45,LC,O,20,LCO20,6,tc,7.5,18,0,rocks,1
5321,12/12/2019,2019,12,12,16:40,16:45,LC,O,20,LCO20,6,ec,10,79,2,rocks,1
5322,12/12/2019,2019,12,12,16:40,16:45,LC,O,20,LCO20,6,jh,12.5,-999,-999,rocks,1
5323,12/12/2019,2019,12,12,16:40,16:45,LC,O,20,LCO20,6,jh,15,81,2,rocks,1
5324,12/12/2019,2019,12,12,16:40,16:45,LC,O,20,LCO20,6,at,17.5,35,1,rocks,1
5325,12/12/2019,2019,12,12,16:40,16:45,LC,O,20,LCO20,6,at,20,66,3,rocks,1
5326,12/12/2019,2019,12,12,16:40,16:45,LC,O,20,LCO20,6,at,20.3,1,0,rocks,1
5327,12/12/2019,2019,12,12,16:20,16:30,LC,O,20,LCO20,7,ec,2.5,114,7,rocks,1
5328,12/12/2019,2019,12,12,16:20,16:30,LC,O,20,LCO20,7,ec,5,91,3,rocks,1
5329,12/12/2019,2019,12,12,16:20,16:30,LC,O,20,LCO20,7,ec,7.5,118,2,rocks,1
5330,12/12/2019,2019,12,12,16:20,16:30,LC,O,20,LCO20,7,ec,10,85,2,rocks,1
5331,12/12/2019,2019,12,12,16:20,16:30,LC,O,20,LCO20,7,jh,12.5,111,1,rocks,1
5332,12/12/2019,2019,12,12,16:20,16:30,LC,O,20,LCO20,7,jh,15,61,1,rocks,1
5333,12/12/2019,2019,12,12,16:20,16:30,LC,O,20,LCO20,7,jh,17.5,77,3,rocks,1
5334,12/12/2019,2019,12,12,16:20,16:30,LC,O,20,LCO20,7,jh,20,101,0,rocks,1
5335,12/12/2019,2019,12,12,16:20,16:30,LC,O,20,LCO20,7,jh,20.3,43,0,rocks,1
5336,12/12/2019,2019,12,12,16:15,16:25,LC,O,20,LCO20,8,tc,2.5,153,2,rocks,1
5337,12/12/2019,2019,12,12,16:15,16:25,LC,O,20,LCO20,8,tc,5,107,0,rocks,1
5338,12/12/2019,2019,12,12,16:15,16:25,LC,O,20,LCO20,8,tc,7.5,81,0,rocks,1
5339,12/12/2019,2019,12,12,16:15,16:25,LC,O,20,LCO20,8,tc,10,58,2,rocks,1
5340,12/12/2019,2019,12,12,16:15,16:25,LC,O,20,LCO20,8,tc,12.5,16,1,rocks,1
5341,12/12/2019,2019,12,12,16:15,16:25,LC,O,20,LCO20,8,tc,15,17,0,rocks,1
5342,12/12/2019,2019,12,12,16:15,16:25,LC,O,20,LCO20,8,at,17.5,24,0,rocks,1
5343,12/12/2019,2019,12,12,16:15,16:25,LC,O,20,LCO20,8,at,20,154,0,rocks,1
5344,12/12/2019,2019,12,12,16:15,16:25,LC,O,20,LCO20,8,at,20.8,-999,-999,rocks,1
5345,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,ec,2.5,18,0,rocks,1
5346,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,ec,5,41,2,rocks,1
5347,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,ec,7.5,27,0,rocks,1
5348,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,ec,10,55,0,rocks,1
5349,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,jh,12.5,34,4,rocks,1
5350,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,jh,15,32,2,rocks,1
5351,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,jh,17.5,35,1,rocks,1
5352,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,jh,20,67,3,rocks,1
5353,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,jh,21.8,14,2,rocks,1
5354,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,at,2.5,19,0,rocks,2
5355,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,at,5,16,1,rocks,2
5356,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,at,7.5,18,1,rocks,2
5357,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,at,10,47,0,rocks,2
5358,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,at,12.5,30,4,rocks,2
5359,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,tc,15,34,1,rocks,2
5360,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,tc,17.5,48,2,rocks,2
5361,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,tc,20,91,3,rocks,2
5362,12/12/2019,2019,12,12,15:35,15:50,LC,O,21,LCO21,7,tc,21.8,10,2,rocks,2
5363,12/12/2019,2019,12,12,15:10,15:20,LC,O,21,LCO21,8,jh,2.5,32,1,rocks,1
5364,12/12/2019,2019,12,12,15:10,15:20,LC,O,21,LCO21,8,jh,5,20,0,rocks,1
5365,12/12/2019,2019,12,12,15:10,15:20,LC,O,21,LCO21,8,jh,7.5,28,2,rocks,1
5366,12/12/2019,2019,12,12,15:10,15:20,LC,O,21,LCO21,8,jh,10,67,2,rocks,1
5367,12/12/2019,2019,12,12,15:10,15:20,LC,O,21,LCO21,8,ec,12.5,52,1,rocks,1
5368,12/12/2019,2019,12,12,15:10,15:20,LC,O,21,LCO21,8,tc,15,45,1,rocks,1
5369,12/12/2019,2019,12,12,15:10,15:20,LC,O,21,LCO21,8,tc,17.5,48,2,rocks,1
5370,12/12/2019,2019,12,12,15:10,15:20,LC,O,21,LCO21,8,tc,20,81,3,rocks,1
5371,12/12/2019,2019,12,12,15:10,15:20,LC,O,21,LCO21,8,tc,21.2,20,0,rocks,1
5372,12/12/2019,2019,12,12,14:50,15:10,LC,O,21,LCO21,9,jh,2.5,109,2,rocks,1
5373,12/12/2019,2019,12,12,14:50,15:10,LC,O,21,LCO21,9,jh,5,172,8,rocks,1
5374,12/12/2019,2019,12,12,14:50,15:10,LC,O,21,LCO21,9,jh,7.5,294,9,rocks,1
5375,12/12/2019,2019,12,12,14:50,15:10,LC,O,21,LCO21,9,jh,10,207,7,rocks,1
5376,12/12/2019,2019,12,12,14:50,15:10,LC,O,21,LCO21,9,ec,12.5,192,4,rocks,1
5377,12/12/2019,2019,12,12,14:50,15:10,LC,O,21,LCO21,9,ec,15,192,4,rocks,1
5378,12/12/2019,2019,12,12,14:50,15:10,LC,O,21,LCO21,9,ec,17.5,164,5,rocks,1
5379,12/12/2019,2019,12,12,14:50,15:10,LC,O,21,LCO21,9,ec,20,162,4,rocks,1
5380,12/12/2019,2019,12,12,14:50,15:10,LC,O,21,LCO21,9,ec,21.2,47,0,rocks,1
5381,12/12/2019,2019,12,12,14:50,15:05,LC,O,21,LCO21,10,at,2.5,167,5,rocks,1
5382,12/12/2019,2019,12,12,14:50,15:05,LC,O,21,LCO21,10,at,5,81,0,rocks,1
5383,12/12/2019,2019,12,12,14:50,15:05,LC,O,21,LCO21,10,at,7.5,57,0,rocks,1
5384,12/12/2019,2019,12,12,14:50,15:05,LC,O,21,LCO21,10,at,10,66,2,rocks,1
5385,12/12/2019,2019,12,12,14:50,15:05,LC,O,21,LCO21,10,tc,12.5,82,1,rocks,1
5386,12/12/2019,2019,12,12,14:50,15:05,LC,O,21,LCO21,10,tc,15,385,11,rocks,1
5387,12/12/2019,2019,12,12,14:50,15:05,LC,O,21,LCO21,10,tc,17.5,74,0,rocks,1
5388,12/12/2019,2019,12,12,14:50,15:05,LC,O,21,LCO21,10,tc,20,244,2,rocks,1
5389,12/12/2019,2019,12,12,14:50,15:05,LC,O,21,LCO21,10,tc,21,56,2,rocks,1
5390,12/12/2019,2019,12,12,13:40,13:55,LC,O,21,LCO21,11,tc,2.5,80,3,rocks,1
5391,12/12/2019,2019,12,12,13:40,13:55,LC,O,21,LCO21,11,tc,5,63,2,rocks,1
5392,12/12/2019,2019,12,12,13:40,13:55,LC,O,21,LCO21,11,tc,7.5,45,1,rocks,1
5393,12/12/2019,2019,12,12,13:40,13:55,LC,O,21,LCO21,11,tc,10,14,1,rocks,1
5394,12/12/2019,2019,12,12,13:40,13:55,LC,O,21,LCO21,11,tc,12.5,45,0,rocks,1
5395,12/12/2019,2019,12,12,13:40,13:55,LC,O,21,LCO21,11,jh,15,13,1,rocks,1
5396,12/12/2019,2019,12,12,13:40,13:55,LC,O,21,LCO21,11,jh,17.5,14,3,rocks,1
5397,12/12/2019,2019,12,12,13:40,13:55,LC,O,21,LCO21,11,jh,20,23,3,rocks,1
5398,12/12/2019,2019,12,12,13:40,13:55,LC,O,21,LCO21,11,jh,20.3,0,0,rocks,1
5399,12/12/2019,2019,12,12,13:40,14:00,LC,O,21,LCO21,12,at,2.5,87,1,rocks,1
5400,12/12/2019,2019,12,12,13:40,14:00,LC,O,21,LCO21,12,at,5,112,1,rocks,1
5401,12/12/2019,2019,12,12,13:40,14:00,LC,O,21,LCO21,12,at,7.5,118,2,rocks,1
5402,12/12/2019,2019,12,12,13:40,14:00,LC,O,21,LCO21,12,at,10,84,1,rocks,1
5403,12/12/2019,2019,12,12,13:40,14:00,LC,O,21,LCO21,12,at,12.5,148,4,rocks,1
5404,12/12/2019,2019,12,12,13:40,14:00,LC,O,21,LCO21,12,tc,15,140,3,rocks,1
5405,12/12/2019,2019,12,12,13:40,14:00,LC,O,21,LCO21,12,ec,17.5,169,3,rocks,1
5406,12/12/2019,2019,12,12,13:40,14:00,LC,O,21,LCO21,12,ec,20,159,4,rocks,1
5407,12/12/2019,2019,12,12,13:40,14:00,LC,O,21,LCO21,12,ec,21.5,120,3,rocks,1
5408,12/12/2019,2019,12,12,14:05,14:20,LC,O,21,LCO21,13,attc,2.5,82,2,rocks,1
5409,12/12/2019,2019,12,12,14:05,14:20,LC,O,21,LCO21,13,attc,5,118,2,rocks,1
5410,12/12/2019,2019,12,12,14:05,14:20,LC,O,21,LCO21,13,attc,7.5,135,1,rocks,1
5411,12/12/2019,2019,12,12,14:05,14:20,LC,O,21,LCO21,13,attc,10,71,0,rocks,1
5412,12/12/2019,2019,12,12,14:05,14:20,LC,O,21,LCO21,13,attc,12.5,148,2,rocks,1
5413,12/12/2019,2019,12,12,14:05,14:20,LC,O,21,LCO21,13,attc,15,159,5,rocks,1
5414,12/12/2019,2019,12,12,14:05,14:20,LC,O,21,LCO21,13,attc,17.5,113,3,rocks,1
5415,12/12/2019,2019,12,12,14:05,14:20,LC,O,21,LCO21,13,attc,20,158,6,rocks,1
5416,12/12/2019,2019,12,12,14:05,14:20,LC,O,21,LCO21,13,attc,21.1,82,1,rocks,1
5417,12/12/2019,2019,12,12,14:05,14:30,LC,O,21,LCO21,14,jh,2.5,242,6,rocks,1
5418,12/12/2019,2019,12,12,14:05,14:30,LC,O,21,LCO21,14,jh,5,219,16,rocks,1
5419,12/12/2019,2019,12,12,14:05,14:30,LC,O,21,LCO21,14,jh,7.5,123,4,rocks,1
5420,12/12/2019,2019,12,12,14:05,14:30,LC,O,21,LCO21,14,jh,10,137,4,rocks,1
5421,12/12/2019,2019,12,12,14:05,14:30,LC,O,21,LCO21,14,ec,12.5,189,6,rocks,1
5422,12/12/2019,2019,12,12,14:05,14:30,LC,O,21,LCO21,14,ec,15,236,7,rocks,1
5423,12/12/2019,2019,12,12,14:05,14:30,LC,O,21,LCO21,14,ec,17.5,203,15,rocks,1
5424,12/12/2019,2019,12,12,14:05,14:30,LC,O,21,LCO21,14,ec,20,176,4,rocks,1
5425,12/12/2019,2019,12,12,14:05,14:30,LC,O,21,LCO21,14,ec,21.8,61,0,rocks,1
5426,12/12/2019,2019,12,12,14:25,14:45,LC,O,21,LCO21,15,at,2.5,156,4,rocks,1
5427,12/12/2019,2019,12,12,14:25,14:45,LC,O,21,LCO21,15,at,5,176,2,rocks,1
5428,12/12/2019,2019,12,12,14:25,14:45,LC,O,21,LCO21,15,at,7.5,230,3,rocks,1
5429,12/12/2019,2019,12,12,14:25,14:45,LC,O,21,LCO21,15,at,10,210,1,rocks,1
5430,12/12/2019,2019,12,12,14:25,14:45,LC,O,21,LCO21,15,tc,12.5,199,2,rocks,1
5431,12/12/2019,2019,12,12,14:25,14:45,LC,O,21,LCO21,15,tc,15,252,3,rocks,1
5432,12/12/2019,2019,12,12,14:25,14:45,LC,O,21,LCO21,15,tc,17.5,166,2,rocks,1
5433,12/12/2019,2019,12,12,14:25,14:45,LC,O,21,LCO21,15,tc,20,424,2,rocks,1
5434,12/12/2019,2019,12,12,14:25,14:45,LC,O,21,LCO21,15,tc,22.5,84,1,rocks,1
5435,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,tc,2.5,437,58,control,1
5436,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,tc,5,322,28,control,1
5437,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,tc,7.5,379,22,control,1
5438,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,tc,10,285,16,control,1
5439,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,tc,12.5,212,31,control,1
5440,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,tc,15,312,15,control,1
5441,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,ec,17.5,380,32,control,1
5442,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,ec,20,335,18,control,1
5443,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,ec,22.5,387,24,control,1
5444,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,ec,25,386,39,control,1
5445,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,jh,27.5,205,23,control,1
5446,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,jh,30,336,41,control,1
5447,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,jh,32.5,458,62,control,1
5448,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,jh,35,265,46,control,1
5449,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,at,37.5,270,39,control,1
5450,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,at,40,351,47,control,1
5451,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,at,42.5,189,16,control,1
5452,12/14/2019,2019,12,14,13:10,13:35,BT,I,5,BTI5,3,at,44.9,225,12,control,1
5453,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,tc,2.5,68,2,control,1
5454,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,tc,5,44,1,control,1
5455,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,tc,7.5,73,2,control,1
5456,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,tc,10,93,11,control,1
5457,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,tc,12.5,52,3,control,1
5458,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,at,15,43,4,control,1
5459,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,at,17.5,57,3,control,1
5460,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,at,20,118,7,control,1
5461,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,at,22.5,66,6,control,1
5462,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,at,25,39,4,control,1
5463,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,at,26,12,1,control,1
5464,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,ec,2.5,45,6,control,2
5465,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,ec,5,17,1,control,2
5466,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,ec,7.5,66,4,control,2
5467,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,ec,10,57,12,control,2
5468,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,ec,12.5,43,6,control,2
5469,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,jh,15,32,5,control,2
5470,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,jh,17.5,73,5,control,2
5471,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,jh,20,121,10,control,2
5472,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,jh,22.5,73,9,control,2
5473,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,jh,25,51,4,control,2
5474,12/14/2019,2019,12,14,15:10,15:25,LC,I,25,LCI25,1,jh,26,17,1,control,2
5475,12/14/2019,2019,12,14,14:45,14:55,LC,O,10A,LCO10A,10,jh,2.5,122,7,rocks,1
5476,12/14/2019,2019,12,14,14:45,14:55,LC,O,10A,LCO10A,10,jh,5,76,4,rocks,1
5477,12/14/2019,2019,12,14,14:45,14:55,LC,O,10A,LCO10A,10,at,7.5,69,6,rocks,1
5478,12/14/2019,2019,12,14,14:45,14:55,LC,O,10A,LCO10A,10,tc,10,72,1,rocks,1
5479,12/14/2019,2019,12,14,14:45,14:55,LC,O,10A,LCO10A,10,tc,12.5,49,3,rocks,1
5480,12/14/2019,2019,12,14,14:45,14:55,LC,O,10A,LCO10A,10,tc,15,88,2,rocks,1
5481,12/14/2019,2019,12,14,14:45,14:55,LC,O,10A,LCO10A,10,at,17.5,14,0,rocks,1
5482,12/14/2019,2019,12,14,14:45,14:55,LC,O,10A,LCO10A,10,at,20,15,0,rocks,1
5483,12/14/2019,2019,12,14,14:45,14:55,LC,O,10A,LCO10A,10,ec,22.5,35,1,rocks,1
5484,12/14/2019,2019,12,14,14:45,14:55,LC,O,10A,LCO10A,10,ec,23.1,9,1,rocks,1
5485,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,jh,2.5,21,1,rocks,1
5486,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,jh,5,12,0,rocks,1
5487,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,jh,7.5,34,0,rocks,1
5488,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,jh,10,13,3,rocks,1
5489,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,jh,12.5,25,5,rocks,1
5490,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,jh,15,21,1,rocks,1
5491,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,jh,17.5,28,1,rocks,1
5492,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,jh,20,17,2,rocks,1
5493,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,jh,22.5,21,1,rocks,1
5494,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,jh,23.4,0,0,rocks,1
5495,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,at,2.5,29,0,rocks,2
5496,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,at,5,16,0,rocks,2
5497,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,at,7.5,28,0,rocks,2
5498,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,at,10,17,1,rocks,2
5499,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,at,12.5,22,3,rocks,2
5500,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,at,15,37,5,rocks,2
5501,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,at,17.5,15,1,rocks,2
5502,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,at,20,22,1,rocks,2
5503,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,at,22.5,19,1,rocks,2
5504,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,11,at,23.4,1,0,rocks,2
5505,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,tc,2.5,19,1,rocks,1
5506,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,tc,5,49,3,rocks,1
5507,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,tc,7.5,11,2,rocks,1
5508,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,tc,10,19,2,rocks,1
5509,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,tc,12.5,3,0,rocks,1
5510,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,tc,15,69,2,rocks,1
5511,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,tc,17.5,62,3,rocks,1
5512,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,tc,20,11,2,rocks,1
5513,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,tc,22.5,29,2,rocks,1
5514,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,ec,2.5,59,0,rocks,2
5515,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,ec,5,98,4,rocks,2
5516,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,ec,7.5,32,2,rocks,2
5517,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,ec,10,68,1,rocks,2
5518,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,ec,12.5,31,1,rocks,2
5519,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,ec,15,73,2,rocks,2
5520,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,ec,17.5,65,3,rocks,2
5521,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,ec,20,18,3,rocks,2
5522,12/14/2019,2019,12,14,14:05,14:30,LC,O,10A,LCO10A,12,ec,22.5,25,0,rocks,2
5523,12/15/2019,2019,12,15,13:50,14:05,LC,O,10A,LCO10A,13,tc,2.5,63,2,rocks,1
5524,12/15/2019,2019,12,15,13:50,14:05,LC,O,10A,LCO10A,13,tc,5,71,3,rocks,1
5525,12/15/2019,2019,12,15,13:50,14:05,LC,O,10A,LCO10A,13,tc,7.5,108,4,rocks,1
5526,12/15/2019,2019,12,15,13:50,14:05,LC,O,10A,LCO10A,13,tc,10,102,3,rocks,1
5527,12/15/2019,2019,12,15,13:50,14:05,LC,O,10A,LCO10A,13,at,12.5,78,0,rocks,1
